sample_id,class_id,model_index,original_class_id,source,source_version,signer_id,consent_id,split,raw_path,landmark_path,quality_status,training_status,manual_selectable,risk_tier
signer29_sample12,gostermek,3,77,AUTSL,AUTSL_OpenHands_pose_v1,signer29,dataset_license,train,AUTSL/train_poses/signer29_sample12_color.pkl,processed/autsl20/landmark46-v1/train/signer29_sample12.npz,approved,trainable,true,standard
signer29_sample24,iyi,10,100,AUTSL,AUTSL_OpenHands_pose_v1,signer29,dataset_license,train,AUTSL/train_poses/signer29_sample24_color.pkl,processed/autsl20/landmark46-v1/train/signer29_sample24.npz,approved,trainable,true,standard
signer29_sample48,yardim,18,211,AUTSL,AUTSL_OpenHands_pose_v1,signer29,dataset_license,train,AUTSL/train_poses/signer29_sample48_color.pkl,processed/autsl20/landmark46-v1/train/signer29_sample48.npz,approved,trainable,true,red_flag
signer29_sample59,nerede,13,138,AUTSL,AUTSL_OpenHands_pose_v1,signer29,dataset_license,train,AUTSL/train_poses/signer29_sample59_color.pkl,processed/autsl20/landmark46-v1/train/signer29_sample59.npz,approved,trainable,true,standard
signer29_sample65,tuvalet,16,200,AUTSL,AUTSL_OpenHands_pose_v1,signer29,dataset_license,train,AUTSL/train_poses/signer29_sample65_color.pkl,processed/autsl20/landmark46-v1/train/signer29_sample65.npz,approved,trainable,true,standard
signer29_sample91,doktor,0,52,AUTSL,AUTSL_OpenHands_pose_v1,signer29,dataset_license,train,AUTSL/train_poses/signer29_sample91_color.pkl,processed/autsl20/landmark46-v1/train/signer29_sample91.npz,approved,trainable,true,standard
signer29_sample93,tehlike,15,192,AUTSL,AUTSL_OpenHands_pose_v1,signer29,dataset_license,train,AUTSL/train_poses/signer29_sample93_color.pkl,processed/autsl20/landmark46-v1/train/signer29_sample93.npz,approved,trainable,true,red_flag
signer29_sample94,ilac,9,96,AUTSL,AUTSL_OpenHands_pose_v1,signer29,dataset_license,train,AUTSL/train_poses/signer29_sample94_color.pkl,processed/autsl20/landmark46-v1/train/signer29_sample94.npz,approved,trainable,true,standard
signer29_sample111,igne,8,95,AUTSL,AUTSL_OpenHands_pose_v1,signer29,dataset_license,train,AUTSL/train_poses/signer29_sample111_color.pkl,processed/autsl20/landmark46-v1/train/signer29_sample111.npz,approved,trainable,true,standard
signer29_sample113,nerede,13,138,AUTSL,AUTSL_OpenHands_pose_v1,signer29,dataset_license,train,AUTSL/train_poses/signer29_sample113_color.pkl,processed/autsl20/landmark46-v1/train/signer29_sample113.npz,approved,trainable,true,standard
signer29_sample133,yarabandi,17,210,AUTSL,AUTSL_OpenHands_pose_v1,signer29,dataset_license,train,AUTSL/train_poses/signer29_sample133_color.pkl,processed/autsl20/landmark46-v1/train/signer29_sample133.npz,approved,trainable,true,standard
signer29_sample160,seker,14,172,AUTSL,AUTSL_OpenHands_pose_v1,signer29,dataset_license,train,AUTSL/train_poses/signer29_sample160_color.pkl,processed/autsl20/landmark46-v1/train/signer29_sample160.npz,approved,trainable,true,standard
signer29_sample165,yardim,18,211,AUTSL,AUTSL_OpenHands_pose_v1,signer29,dataset_license,train,AUTSL/train_poses/signer29_sample165_color.pkl,processed/autsl20/landmark46-v1/train/signer29_sample165.npz,approved,trainable,true,red_flag
signer29_sample166,yarabandi,17,210,AUTSL,AUTSL_OpenHands_pose_v1,signer29,dataset_license,train,AUTSL/train_poses/signer29_sample166_color.pkl,processed/autsl20/landmark46-v1/train/signer29_sample166.npz,approved,trainable,true,standard
signer29_sample169,yardim,18,211,AUTSL,AUTSL_OpenHands_pose_v1,signer29,dataset_license,train,AUTSL/train_poses/signer29_sample169_color.pkl,processed/autsl20/landmark46-v1/train/signer29_sample169.npz,approved,trainable,true,red_flag
signer29_sample175,gostermek,3,77,AUTSL,AUTSL_OpenHands_pose_v1,signer29,dataset_license,train,AUTSL/train_poses/signer29_sample175_color.pkl,processed/autsl20/landmark46-v1/train/signer29_sample175.npz,approved,trainable,true,standard
signer29_sample184,evet,2,65,AUTSL,AUTSL_OpenHands_pose_v1,signer29,dataset_license,train,AUTSL/train_poses/signer29_sample184_color.pkl,processed/autsl20/landmark46-v1/train/signer29_sample184.npz,approved,trainable,true,standard
signer29_sample186,seker,14,172,AUTSL,AUTSL_OpenHands_pose_v1,signer29,dataset_license,train,AUTSL/train_poses/signer29_sample186_color.pkl,processed/autsl20/landmark46-v1/train/signer29_sample186.npz,approved,trainable,true,standard
signer29_sample216,evet,2,65,AUTSL,AUTSL_OpenHands_pose_v1,signer29,dataset_license,train,AUTSL/train_poses/signer29_sample216_color.pkl,processed/autsl20/landmark46-v1/train/signer29_sample216.npz,approved,trainable,true,standard
signer29_sample217,kotu,12,122,AUTSL,AUTSL_OpenHands_pose_v1,signer29,dataset_license,train,AUTSL/train_poses/signer29_sample217_color.pkl,processed/autsl20/landmark46-v1/train/signer29_sample217.npz,approved,trainable,true,standard
signer29_sample232,hastane,5,83,AUTSL,AUTSL_OpenHands_pose_v1,signer29,dataset_license,train,AUTSL/train_poses/signer29_sample232_color.pkl,processed/autsl20/landmark46-v1/train/signer29_sample232.npz,approved,trainable,true,standard
signer29_sample239,gostermek,3,77,AUTSL,AUTSL_OpenHands_pose_v1,signer29,dataset_license,train,AUTSL/train_poses/signer29_sample239_color.pkl,processed/autsl20/landmark46-v1/train/signer29_sample239.npz,approved,trainable,true,standard
signer29_sample242,igne,8,95,AUTSL,AUTSL_OpenHands_pose_v1,signer29,dataset_license,train,AUTSL/train_poses/signer29_sample242_color.pkl,processed/autsl20/landmark46-v1/train/signer29_sample242.npz,approved,trainable,true,standard
signer29_sample244,kotu,12,122,AUTSL,AUTSL_OpenHands_pose_v1,signer29,dataset_license,train,AUTSL/train_poses/signer29_sample244_color.pkl,processed/autsl20/landmark46-v1/train/signer29_sample244.npz,approved,trainable,true,standard
signer29_sample264,eczane,1,58,AUTSL,AUTSL_OpenHands_pose_v1,signer29,dataset_license,train,AUTSL/train_poses/signer29_sample264_color.pkl,processed/autsl20/landmark46-v1/train/signer29_sample264.npz,approved,trainable,true,standard
signer29_sample274,hastane,5,83,AUTSL,AUTSL_OpenHands_pose_v1,signer29,dataset_license,train,AUTSL/train_poses/signer29_sample274_color.pkl,processed/autsl20/landmark46-v1/train/signer29_sample274.npz,approved,trainable,true,standard
signer29_sample301,kaza,11,108,AUTSL,AUTSL_OpenHands_pose_v1,signer29,dataset_license,train,AUTSL/train_poses/signer29_sample301_color.pkl,processed/autsl20/landmark46-v1/train/signer29_sample301.npz,approved,trainable,true,standard
signer29_sample320,hasta,4,82,AUTSL,AUTSL_OpenHands_pose_v1,signer29,dataset_license,train,AUTSL/train_poses/signer29_sample320_color.pkl,processed/autsl20/landmark46-v1/train/signer29_sample320.npz,approved,trainable,true,standard
signer29_sample340,yorgun,19,222,AUTSL,AUTSL_OpenHands_pose_v1,signer29,dataset_license,train,AUTSL/train_poses/signer29_sample340_color.pkl,processed/autsl20/landmark46-v1/train/signer29_sample340.npz,approved,trainable,true,standard
signer29_sample342,kaza,11,108,AUTSL,AUTSL_OpenHands_pose_v1,signer29,dataset_license,train,AUTSL/train_poses/signer29_sample342_color.pkl,processed/autsl20/landmark46-v1/train/signer29_sample342.npz,approved,trainable,true,standard
signer29_sample345,hasta,4,82,AUTSL,AUTSL_OpenHands_pose_v1,signer29,dataset_license,train,AUTSL/train_poses/signer29_sample345_color.pkl,processed/autsl20/landmark46-v1/train/signer29_sample345.npz,approved,trainable,true,standard
signer29_sample351,icmek,7,94,AUTSL,AUTSL_OpenHands_pose_v1,signer29,dataset_license,train,AUTSL/train_poses/signer29_sample351_color.pkl,processed/autsl20/landmark46-v1/train/signer29_sample351.npz,approved,trainable,true,standard
signer29_sample375,nerede,13,138,AUTSL,AUTSL_OpenHands_pose_v1,signer29,dataset_license,train,AUTSL/train_poses/signer29_sample375_color.pkl,processed/autsl20/landmark46-v1/train/signer29_sample375.npz,approved,trainable,true,standard
signer29_sample380,tehlike,15,192,AUTSL,AUTSL_OpenHands_pose_v1,signer29,dataset_license,train,AUTSL/train_poses/signer29_sample380_color.pkl,processed/autsl20/landmark46-v1/train/signer29_sample380.npz,approved,trainable,true,red_flag
signer29_sample383,hayir,6,86,AUTSL,AUTSL_OpenHands_pose_v1,signer29,dataset_license,train,AUTSL/train_poses/signer29_sample383_color.pkl,processed/autsl20/landmark46-v1/train/signer29_sample383.npz,approved,trainable,true,standard
signer29_sample386,hayir,6,86,AUTSL,AUTSL_OpenHands_pose_v1,signer29,dataset_license,train,AUTSL/train_poses/signer29_sample386_color.pkl,processed/autsl20/landmark46-v1/train/signer29_sample386.npz,approved,trainable,true,standard
signer29_sample387,icmek,7,94,AUTSL,AUTSL_OpenHands_pose_v1,signer29,dataset_license,train,AUTSL/train_poses/signer29_sample387_color.pkl,processed/autsl20/landmark46-v1/train/signer29_sample387.npz,approved,trainable,true,standard
signer29_sample400,seker,14,172,AUTSL,AUTSL_OpenHands_pose_v1,signer29,dataset_license,train,AUTSL/train_poses/signer29_sample400_color.pkl,processed/autsl20/landmark46-v1/train/signer29_sample400.npz,approved,trainable,true,standard
signer29_sample410,tehlike,15,192,AUTSL,AUTSL_OpenHands_pose_v1,signer29,dataset_license,train,AUTSL/train_poses/signer29_sample410_color.pkl,processed/autsl20/landmark46-v1/train/signer29_sample410.npz,approved,trainable,true,red_flag
signer29_sample416,yorgun,19,222,AUTSL,AUTSL_OpenHands_pose_v1,signer29,dataset_license,train,AUTSL/train_poses/signer29_sample416_color.pkl,processed/autsl20/landmark46-v1/train/signer29_sample416.npz,approved,trainable,true,standard
signer29_sample418,eczane,1,58,AUTSL,AUTSL_OpenHands_pose_v1,signer29,dataset_license,train,AUTSL/train_poses/signer29_sample418_color.pkl,processed/autsl20/landmark46-v1/train/signer29_sample418.npz,approved,trainable,true,standard
signer29_sample423,evet,2,65,AUTSL,AUTSL_OpenHands_pose_v1,signer29,dataset_license,train,AUTSL/train_poses/signer29_sample423_color.pkl,processed/autsl20/landmark46-v1/train/signer29_sample423.npz,approved,trainable,true,standard
signer29_sample427,igne,8,95,AUTSL,AUTSL_OpenHands_pose_v1,signer29,dataset_license,train,AUTSL/train_poses/signer29_sample427_color.pkl,processed/autsl20/landmark46-v1/train/signer29_sample427.npz,approved,trainable,true,standard
signer29_sample430,tuvalet,16,200,AUTSL,AUTSL_OpenHands_pose_v1,signer29,dataset_license,train,AUTSL/train_poses/signer29_sample430_color.pkl,processed/autsl20/landmark46-v1/train/signer29_sample430.npz,approved,trainable,true,standard
signer29_sample468,tuvalet,16,200,AUTSL,AUTSL_OpenHands_pose_v1,signer29,dataset_license,train,AUTSL/train_poses/signer29_sample468_color.pkl,processed/autsl20/landmark46-v1/train/signer29_sample468.npz,approved,trainable,true,standard
signer29_sample469,kaza,11,108,AUTSL,AUTSL_OpenHands_pose_v1,signer29,dataset_license,train,AUTSL/train_poses/signer29_sample469_color.pkl,processed/autsl20/landmark46-v1/train/signer29_sample469.npz,approved,trainable,true,standard
signer29_sample498,hastane,5,83,AUTSL,AUTSL_OpenHands_pose_v1,signer29,dataset_license,train,AUTSL/train_poses/signer29_sample498_color.pkl,processed/autsl20/landmark46-v1/train/signer29_sample498.npz,approved,trainable,true,standard
signer29_sample526,hasta,4,82,AUTSL,AUTSL_OpenHands_pose_v1,signer29,dataset_license,train,AUTSL/train_poses/signer29_sample526_color.pkl,processed/autsl20/landmark46-v1/train/signer29_sample526.npz,approved,trainable,true,standard
signer29_sample542,doktor,0,52,AUTSL,AUTSL_OpenHands_pose_v1,signer29,dataset_license,train,AUTSL/train_poses/signer29_sample542_color.pkl,processed/autsl20/landmark46-v1/train/signer29_sample542.npz,approved,trainable,true,standard
signer29_sample545,iyi,10,100,AUTSL,AUTSL_OpenHands_pose_v1,signer29,dataset_license,train,AUTSL/train_poses/signer29_sample545_color.pkl,processed/autsl20/landmark46-v1/train/signer29_sample545.npz,approved,trainable,true,standard
signer29_sample560,ilac,9,96,AUTSL,AUTSL_OpenHands_pose_v1,signer29,dataset_license,train,AUTSL/train_poses/signer29_sample560_color.pkl,processed/autsl20/landmark46-v1/train/signer29_sample560.npz,approved,trainable,true,standard
signer29_sample565,yarabandi,17,210,AUTSL,AUTSL_OpenHands_pose_v1,signer29,dataset_license,train,AUTSL/train_poses/signer29_sample565_color.pkl,processed/autsl20/landmark46-v1/train/signer29_sample565.npz,approved,trainable,true,standard
signer29_sample574,iyi,10,100,AUTSL,AUTSL_OpenHands_pose_v1,signer29,dataset_license,train,AUTSL/train_poses/signer29_sample574_color.pkl,processed/autsl20/landmark46-v1/train/signer29_sample574.npz,approved,trainable,true,standard
signer29_sample621,hayir,6,86,AUTSL,AUTSL_OpenHands_pose_v1,signer29,dataset_license,train,AUTSL/train_poses/signer29_sample621_color.pkl,processed/autsl20/landmark46-v1/train/signer29_sample621.npz,approved,trainable,true,standard
signer29_sample627,ilac,9,96,AUTSL,AUTSL_OpenHands_pose_v1,signer29,dataset_license,train,AUTSL/train_poses/signer29_sample627_color.pkl,processed/autsl20/landmark46-v1/train/signer29_sample627.npz,approved,trainable,true,standard
signer29_sample629,doktor,0,52,AUTSL,AUTSL_OpenHands_pose_v1,signer29,dataset_license,train,AUTSL/train_poses/signer29_sample629_color.pkl,processed/autsl20/landmark46-v1/train/signer29_sample629.npz,approved,trainable,true,standard
signer31_sample8,tehlike,15,192,AUTSL,AUTSL_OpenHands_pose_v1,signer31,dataset_license,train,AUTSL/train_poses/signer31_sample8_color.pkl,processed/autsl20/landmark46-v1/train/signer31_sample8.npz,approved,trainable,true,red_flag
signer31_sample19,nerede,13,138,AUTSL,AUTSL_OpenHands_pose_v1,signer31,dataset_license,train,AUTSL/train_poses/signer31_sample19_color.pkl,processed/autsl20/landmark46-v1/train/signer31_sample19.npz,approved,trainable,true,standard
signer31_sample26,ilac,9,96,AUTSL,AUTSL_OpenHands_pose_v1,signer31,dataset_license,train,AUTSL/train_poses/signer31_sample26_color.pkl,processed/autsl20/landmark46-v1/train/signer31_sample26.npz,approved,trainable,true,standard
signer31_sample35,yorgun,19,222,AUTSL,AUTSL_OpenHands_pose_v1,signer31,dataset_license,train,AUTSL/train_poses/signer31_sample35_color.pkl,processed/autsl20/landmark46-v1/train/signer31_sample35.npz,approved,trainable,true,standard
signer31_sample50,evet,2,65,AUTSL,AUTSL_OpenHands_pose_v1,signer31,dataset_license,train,AUTSL/train_poses/signer31_sample50_color.pkl,processed/autsl20/landmark46-v1/train/signer31_sample50.npz,approved,trainable,true,standard
signer31_sample52,gostermek,3,77,AUTSL,AUTSL_OpenHands_pose_v1,signer31,dataset_license,train,AUTSL/train_poses/signer31_sample52_color.pkl,processed/autsl20/landmark46-v1/train/signer31_sample52.npz,approved,trainable,true,standard
signer31_sample80,yarabandi,17,210,AUTSL,AUTSL_OpenHands_pose_v1,signer31,dataset_license,train,AUTSL/train_poses/signer31_sample80_color.pkl,processed/autsl20/landmark46-v1/train/signer31_sample80.npz,approved,trainable,true,standard
signer31_sample85,tuvalet,16,200,AUTSL,AUTSL_OpenHands_pose_v1,signer31,dataset_license,train,AUTSL/train_poses/signer31_sample85_color.pkl,processed/autsl20/landmark46-v1/train/signer31_sample85.npz,approved,trainable,true,standard
signer31_sample87,hasta,4,82,AUTSL,AUTSL_OpenHands_pose_v1,signer31,dataset_license,train,AUTSL/train_poses/signer31_sample87_color.pkl,processed/autsl20/landmark46-v1/train/signer31_sample87.npz,approved,trainable,true,standard
signer31_sample88,eczane,1,58,AUTSL,AUTSL_OpenHands_pose_v1,signer31,dataset_license,train,AUTSL/train_poses/signer31_sample88_color.pkl,processed/autsl20/landmark46-v1/train/signer31_sample88.npz,approved,trainable,true,standard
signer31_sample108,tuvalet,16,200,AUTSL,AUTSL_OpenHands_pose_v1,signer31,dataset_license,train,AUTSL/train_poses/signer31_sample108_color.pkl,processed/autsl20/landmark46-v1/train/signer31_sample108.npz,approved,trainable,true,standard
signer31_sample113,yorgun,19,222,AUTSL,AUTSL_OpenHands_pose_v1,signer31,dataset_license,train,AUTSL/train_poses/signer31_sample113_color.pkl,processed/autsl20/landmark46-v1/train/signer31_sample113.npz,approved,trainable,true,standard
signer31_sample117,gostermek,3,77,AUTSL,AUTSL_OpenHands_pose_v1,signer31,dataset_license,train,AUTSL/train_poses/signer31_sample117_color.pkl,processed/autsl20/landmark46-v1/train/signer31_sample117.npz,approved,trainable,true,standard
signer31_sample130,eczane,1,58,AUTSL,AUTSL_OpenHands_pose_v1,signer31,dataset_license,train,AUTSL/train_poses/signer31_sample130_color.pkl,processed/autsl20/landmark46-v1/train/signer31_sample130.npz,approved,trainable,true,standard
signer31_sample131,tehlike,15,192,AUTSL,AUTSL_OpenHands_pose_v1,signer31,dataset_license,train,AUTSL/train_poses/signer31_sample131_color.pkl,processed/autsl20/landmark46-v1/train/signer31_sample131.npz,approved,trainable,true,red_flag
signer31_sample155,doktor,0,52,AUTSL,AUTSL_OpenHands_pose_v1,signer31,dataset_license,train,AUTSL/train_poses/signer31_sample155_color.pkl,processed/autsl20/landmark46-v1/train/signer31_sample155.npz,approved,trainable,true,standard
signer31_sample161,igne,8,95,AUTSL,AUTSL_OpenHands_pose_v1,signer31,dataset_license,train,AUTSL/train_poses/signer31_sample161_color.pkl,processed/autsl20/landmark46-v1/train/signer31_sample161.npz,approved,trainable,true,standard
signer31_sample171,hayir,6,86,AUTSL,AUTSL_OpenHands_pose_v1,signer31,dataset_license,train,AUTSL/train_poses/signer31_sample171_color.pkl,processed/autsl20/landmark46-v1/train/signer31_sample171.npz,approved,trainable,true,standard
signer31_sample174,nerede,13,138,AUTSL,AUTSL_OpenHands_pose_v1,signer31,dataset_license,train,AUTSL/train_poses/signer31_sample174_color.pkl,processed/autsl20/landmark46-v1/train/signer31_sample174.npz,approved,trainable,true,standard
signer31_sample192,hastane,5,83,AUTSL,AUTSL_OpenHands_pose_v1,signer31,dataset_license,train,AUTSL/train_poses/signer31_sample192_color.pkl,processed/autsl20/landmark46-v1/train/signer31_sample192.npz,approved,trainable,true,standard
signer31_sample199,gostermek,3,77,AUTSL,AUTSL_OpenHands_pose_v1,signer31,dataset_license,train,AUTSL/train_poses/signer31_sample199_color.pkl,processed/autsl20/landmark46-v1/train/signer31_sample199.npz,approved,trainable,true,standard
signer31_sample208,kotu,12,122,AUTSL,AUTSL_OpenHands_pose_v1,signer31,dataset_license,train,AUTSL/train_poses/signer31_sample208_color.pkl,processed/autsl20/landmark46-v1/train/signer31_sample208.npz,approved,trainable,true,standard
signer31_sample222,icmek,7,94,AUTSL,AUTSL_OpenHands_pose_v1,signer31,dataset_license,train,AUTSL/train_poses/signer31_sample222_color.pkl,processed/autsl20/landmark46-v1/train/signer31_sample222.npz,approved,trainable,true,standard
signer31_sample224,iyi,10,100,AUTSL,AUTSL_OpenHands_pose_v1,signer31,dataset_license,train,AUTSL/train_poses/signer31_sample224_color.pkl,processed/autsl20/landmark46-v1/train/signer31_sample224.npz,approved,trainable,true,standard
signer31_sample229,kaza,11,108,AUTSL,AUTSL_OpenHands_pose_v1,signer31,dataset_license,train,AUTSL/train_poses/signer31_sample229_color.pkl,processed/autsl20/landmark46-v1/train/signer31_sample229.npz,approved,trainable,true,standard
signer31_sample251,iyi,10,100,AUTSL,AUTSL_OpenHands_pose_v1,signer31,dataset_license,train,AUTSL/train_poses/signer31_sample251_color.pkl,processed/autsl20/landmark46-v1/train/signer31_sample251.npz,approved,trainable,true,standard
signer31_sample256,hasta,4,82,AUTSL,AUTSL_OpenHands_pose_v1,signer31,dataset_license,train,AUTSL/train_poses/signer31_sample256_color.pkl,processed/autsl20/landmark46-v1/train/signer31_sample256.npz,approved,trainable,true,standard
signer31_sample270,yarabandi,17,210,AUTSL,AUTSL_OpenHands_pose_v1,signer31,dataset_license,train,AUTSL/train_poses/signer31_sample270_color.pkl,processed/autsl20/landmark46-v1/train/signer31_sample270.npz,approved,trainable,true,standard
signer31_sample278,doktor,0,52,AUTSL,AUTSL_OpenHands_pose_v1,signer31,dataset_license,train,AUTSL/train_poses/signer31_sample278_color.pkl,processed/autsl20/landmark46-v1/train/signer31_sample278.npz,approved,trainable,true,standard
signer31_sample281,yardim,18,211,AUTSL,AUTSL_OpenHands_pose_v1,signer31,dataset_license,train,AUTSL/train_poses/signer31_sample281_color.pkl,processed/autsl20/landmark46-v1/train/signer31_sample281.npz,approved,trainable,true,red_flag
signer31_sample304,evet,2,65,AUTSL,AUTSL_OpenHands_pose_v1,signer31,dataset_license,train,AUTSL/train_poses/signer31_sample304_color.pkl,processed/autsl20/landmark46-v1/train/signer31_sample304.npz,approved,trainable,true,standard
signer31_sample305,evet,2,65,AUTSL,AUTSL_OpenHands_pose_v1,signer31,dataset_license,train,AUTSL/train_poses/signer31_sample305_color.pkl,processed/autsl20/landmark46-v1/train/signer31_sample305.npz,approved,trainable,true,standard
signer31_sample308,kaza,11,108,AUTSL,AUTSL_OpenHands_pose_v1,signer31,dataset_license,train,AUTSL/train_poses/signer31_sample308_color.pkl,processed/autsl20/landmark46-v1/train/signer31_sample308.npz,approved,trainable,true,standard
signer31_sample322,hastane,5,83,AUTSL,AUTSL_OpenHands_pose_v1,signer31,dataset_license,train,AUTSL/train_poses/signer31_sample322_color.pkl,processed/autsl20/landmark46-v1/train/signer31_sample322.npz,approved,trainable,true,standard
signer31_sample323,yardim,18,211,AUTSL,AUTSL_OpenHands_pose_v1,signer31,dataset_license,train,AUTSL/train_poses/signer31_sample323_color.pkl,processed/autsl20/landmark46-v1/train/signer31_sample323.npz,approved,trainable,true,red_flag
signer31_sample341,hayir,6,86,AUTSL,AUTSL_OpenHands_pose_v1,signer31,dataset_license,train,AUTSL/train_poses/signer31_sample341_color.pkl,processed/autsl20/landmark46-v1/train/signer31_sample341.npz,approved,trainable,true,standard
signer31_sample374,ilac,9,96,AUTSL,AUTSL_OpenHands_pose_v1,signer31,dataset_license,train,AUTSL/train_poses/signer31_sample374_color.pkl,processed/autsl20/landmark46-v1/train/signer31_sample374.npz,approved,trainable,true,standard
signer31_sample379,kaza,11,108,AUTSL,AUTSL_OpenHands_pose_v1,signer31,dataset_license,train,AUTSL/train_poses/signer31_sample379_color.pkl,processed/autsl20/landmark46-v1/train/signer31_sample379.npz,approved,trainable,true,standard
signer31_sample382,kotu,12,122,AUTSL,AUTSL_OpenHands_pose_v1,signer31,dataset_license,train,AUTSL/train_poses/signer31_sample382_color.pkl,processed/autsl20/landmark46-v1/train/signer31_sample382.npz,approved,trainable,true,standard
signer31_sample405,tuvalet,16,200,AUTSL,AUTSL_OpenHands_pose_v1,signer31,dataset_license,train,AUTSL/train_poses/signer31_sample405_color.pkl,processed/autsl20/landmark46-v1/train/signer31_sample405.npz,approved,trainable,true,standard
signer31_sample435,tehlike,15,192,AUTSL,AUTSL_OpenHands_pose_v1,signer31,dataset_license,train,AUTSL/train_poses/signer31_sample435_color.pkl,processed/autsl20/landmark46-v1/train/signer31_sample435.npz,approved,trainable,true,red_flag
signer31_sample439,iyi,10,100,AUTSL,AUTSL_OpenHands_pose_v1,signer31,dataset_license,train,AUTSL/train_poses/signer31_sample439_color.pkl,processed/autsl20/landmark46-v1/train/signer31_sample439.npz,approved,trainable,true,standard
signer31_sample455,yardim,18,211,AUTSL,AUTSL_OpenHands_pose_v1,signer31,dataset_license,train,AUTSL/train_poses/signer31_sample455_color.pkl,processed/autsl20/landmark46-v1/train/signer31_sample455.npz,approved,trainable,true,red_flag
signer31_sample468,hasta,4,82,AUTSL,AUTSL_OpenHands_pose_v1,signer31,dataset_license,train,AUTSL/train_poses/signer31_sample468_color.pkl,processed/autsl20/landmark46-v1/train/signer31_sample468.npz,approved,trainable,true,standard
signer31_sample473,yarabandi,17,210,AUTSL,AUTSL_OpenHands_pose_v1,signer31,dataset_license,train,AUTSL/train_poses/signer31_sample473_color.pkl,processed/autsl20/landmark46-v1/train/signer31_sample473.npz,approved,trainable,true,standard
signer31_sample504,nerede,13,138,AUTSL,AUTSL_OpenHands_pose_v1,signer31,dataset_license,train,AUTSL/train_poses/signer31_sample504_color.pkl,processed/autsl20/landmark46-v1/train/signer31_sample504.npz,approved,trainable,true,standard
signer31_sample508,yorgun,19,222,AUTSL,AUTSL_OpenHands_pose_v1,signer31,dataset_license,train,AUTSL/train_poses/signer31_sample508_color.pkl,processed/autsl20/landmark46-v1/train/signer31_sample508.npz,approved,trainable,true,standard
signer31_sample512,ilac,9,96,AUTSL,AUTSL_OpenHands_pose_v1,signer31,dataset_license,train,AUTSL/train_poses/signer31_sample512_color.pkl,processed/autsl20/landmark46-v1/train/signer31_sample512.npz,approved,trainable,true,standard
signer31_sample516,hastane,5,83,AUTSL,AUTSL_OpenHands_pose_v1,signer31,dataset_license,train,AUTSL/train_poses/signer31_sample516_color.pkl,processed/autsl20/landmark46-v1/train/signer31_sample516.npz,approved,trainable,true,standard
signer31_sample520,hayir,6,86,AUTSL,AUTSL_OpenHands_pose_v1,signer31,dataset_license,train,AUTSL/train_poses/signer31_sample520_color.pkl,processed/autsl20/landmark46-v1/train/signer31_sample520.npz,approved,trainable,true,standard
signer31_sample544,kotu,12,122,AUTSL,AUTSL_OpenHands_pose_v1,signer31,dataset_license,train,AUTSL/train_poses/signer31_sample544_color.pkl,processed/autsl20/landmark46-v1/train/signer31_sample544.npz,approved,trainable,true,standard
signer31_sample553,icmek,7,94,AUTSL,AUTSL_OpenHands_pose_v1,signer31,dataset_license,train,AUTSL/train_poses/signer31_sample553_color.pkl,processed/autsl20/landmark46-v1/train/signer31_sample553.npz,approved,trainable,true,standard
signer31_sample563,igne,8,95,AUTSL,AUTSL_OpenHands_pose_v1,signer31,dataset_license,train,AUTSL/train_poses/signer31_sample563_color.pkl,processed/autsl20/landmark46-v1/train/signer31_sample563.npz,approved,trainable,true,standard
signer31_sample573,doktor,0,52,AUTSL,AUTSL_OpenHands_pose_v1,signer31,dataset_license,train,AUTSL/train_poses/signer31_sample573_color.pkl,processed/autsl20/landmark46-v1/train/signer31_sample573.npz,approved,trainable,true,standard
signer31_sample584,eczane,1,58,AUTSL,AUTSL_OpenHands_pose_v1,signer31,dataset_license,train,AUTSL/train_poses/signer31_sample584_color.pkl,processed/autsl20/landmark46-v1/train/signer31_sample584.npz,approved,trainable,true,standard
signer31_sample647,icmek,7,94,AUTSL,AUTSL_OpenHands_pose_v1,signer31,dataset_license,train,AUTSL/train_poses/signer31_sample647_color.pkl,processed/autsl20/landmark46-v1/train/signer31_sample647.npz,approved,trainable,true,standard
signer31_sample654,igne,8,95,AUTSL,AUTSL_OpenHands_pose_v1,signer31,dataset_license,train,AUTSL/train_poses/signer31_sample654_color.pkl,processed/autsl20/landmark46-v1/train/signer31_sample654.npz,approved,trainable,true,standard
signer32_sample22,tehlike,15,192,AUTSL,AUTSL_OpenHands_pose_v1,signer32,dataset_license,train,AUTSL/train_poses/signer32_sample22_color.pkl,processed/autsl20/landmark46-v1/train/signer32_sample22.npz,approved,trainable,true,red_flag
signer32_sample23,hastane,5,83,AUTSL,AUTSL_OpenHands_pose_v1,signer32,dataset_license,train,AUTSL/train_poses/signer32_sample23_color.pkl,processed/autsl20/landmark46-v1/train/signer32_sample23.npz,approved,trainable,true,standard
signer32_sample30,icmek,7,94,AUTSL,AUTSL_OpenHands_pose_v1,signer32,dataset_license,train,AUTSL/train_poses/signer32_sample30_color.pkl,processed/autsl20/landmark46-v1/train/signer32_sample30.npz,approved,trainable,true,standard
signer32_sample58,eczane,1,58,AUTSL,AUTSL_OpenHands_pose_v1,signer32,dataset_license,train,AUTSL/train_poses/signer32_sample58_color.pkl,processed/autsl20/landmark46-v1/train/signer32_sample58.npz,approved,trainable,true,standard
